Concurrent task count,Total Fibonacci size,New task start time (relative),Total latency (excluding new task),New task latency,New task Fibonacci size,New task FLOPs,CPU frequency (GHz),Avg task start time,Avg task operations (GFLOPs)
1,33,0.0267,4.1892,4.3809,32,3.5246,1.4721,0.0002,5.7029
1,26,0.0383,0.0777,0.232,29,0.832,1.4059,0.0002,0.1964
1,25,0.0363,0.0361,0.8611,32,3.5246,1.47,0.0002,0.1214
1,29,0.0337,0.921,1.3595,31,2.1783,1.4411,0.0003,0.832
1,33,0.0286,2.3902,1.1248,29,0.832,1.3237,0.0003,5.7029
6,177,0.3452,32.5078,12.7026,33,5.7029,1.4096,0.1506,3.696
6,188,0.6673,75.257,29.8295,35,14.9304,1.4838,0.1526,4.8381
6,172,0.4293,18.7039,12.3041,35,14.9304,1.5726,0.1438,1.5052
6,178,0.8314,18.6609,0.8013,26,0.1964,1.3814,0.1211,3.1288
6,191,0.796,110.5158,0.3238,25,0.1214,1.4613,0.2641,8.0728
6,167,0.3841,6.9448,0.2126,25,0.1214,1.4373,0.1616,1.823
6,180,0.4697,25.4534,3.5611,29,0.832,1.4949,0.1275,2.317
6,177,0.4446,24.1981,0.5835,26,0.1964,1.4552,0.1241,2.7782
6,187,0.3466,50.772,8.449,32,3.5246,1.4693,0.0947,4.1977
6,175,0.611,30.7124,15.2197,34,9.2275,1.3377,0.1682,3.255
6,181,0.4644,25.9364,0.9818,25,0.1214,1.39,0.1671,2.2313
6,176,0.6205,15.6018,0.7575,26,0.1964,1.4526,0.1832,3.2145
6,169,1.0044,7.8279,0.5369,26,0.1964,1.4614,0.3325,0.7791
6,193,0.3769,85.5564,16.3961,32,3.5246,1.3569,0.0993,5.4255
6,196,0.7117,94.845,2.112,30,1.3463,1.4333,0.1718,5.9273
6,184,1.1547,36.1351,20.8322,35,14.9304,1.6003,0.2881,3.749
6,187,0.5322,47.7316,0.75,27,0.3178,1.5585,0.1124,6.0332
6,189,0.6098,77.8608,28.0613,35,14.9304,1.4875,0.1648,4.8381
6,168,0.3634,7.078,1.1501,28,0.5142,1.4022,0.1353,2.7253
6,175,0.8326,17.5451,1.2135,28,0.5142,1.4129,0.3445,2.4884
6,179,0.5795,37.7899,15.9337,34,9.2275,1.3841,0.2152,2.5943
6,183,0.5626,38.0093,15.387,34,9.2275,1.5424,0.1625,3.8019
6,166,0.4166,7.7741,1.2214,27,0.3178,1.4951,0.1664,2.7205
6,187,0.4636,69.7083,4.0265,29,0.832,1.4506,0.1424,5.4458
6,165,0.5167,6.3438,2.3201,30,1.3463,1.3303,0.1502,0.832
6,184,0.5394,34.9618,9.8374,32,3.5246,1.4924,0.1357,3.696
6,177,0.468,35.697,12.2176,33,5.7029,1.4139,0.1512,3.9281
6,193,0.9254,77.5368,4.8342,30,1.3463,1.5091,0.2465,5.3398
6,175,0.5416,11.2045,1.2114,28,0.5142,1.5357,0.1295,1.8885
6,187,0.8044,56.3501,16.4929,33,5.7029,1.3856,0.2049,4.4751
6,170,0.3501,8.8875,0.8933,27,0.3178,1.4063,0.1249,1.3992
6,199,0.4755,197.1083,3.7586,28,0.5142,1.5275,0.1314,10.5737
6,192,0.4737,74.7413,3.6855,29,0.832,1.4217,0.1334,4.4751
6,191,1.0294,86.7606,21.5969,34,9.2275,1.3846,0.1807,5.3928
6,174,0.916,21.4987,10.3595,34,9.2275,1.5759,0.1808,1.5581
6,186,0.8015,54.1464,1.9026,28,0.5142,1.5599,0.1923,4.944
6,189,0.4186,70.9558,12.4902,32,3.5246,1.4406,0.1533,4.6137
6,191,0.441,79.7821,23.3641,34,9.2275,1.4403,0.1687,5.3398
6,186,0.7236,54.3854,9.0738,32,3.5246,1.5243,0.1838,4.8054
6,178,0.5264,37.8511,6.3791,32,3.5246,1.4926,0.1457,4.3036
6,170,0.4118,9.8921,1.9148,29,0.832,1.5484,0.1603,2.8187
6,184,0.8978,49.6883,0.5194,25,0.1214,1.5387,0.201,5.2012
6,170,0.379,9.2405,1.9486,30,1.3463,1.4761,0.1514,1.4195
6,169,0.3793,7.4845,1.4779,28,0.5142,1.4643,0.1374,1.8682
6,170,0.4213,10.1349,7.1357,35,14.9304,1.4655,0.141,0.8773
6,185,0.5963,55.6351,7.4192,32,3.5246,1.4557,0.1573,5.8088
6,194,0.4286,89.6012,2.6069,28,0.5142,1.56,0.1379,6.792
6,164,0.4804,12.8864,8.3188,33,5.7029,1.5276,0.1665,2.6473
6,172,0.4044,9.1316,0.3983,28,0.5142,1.5534,0.1565,2.0926
6,187,0.7183,48.174,10.6092,32,3.5246,1.5267,0.161,5.9273
6,187,0.4839,64.3663,13.9943,32,3.5246,1.5831,0.1225,3.9204
6,163,0.4453,7.4443,5.1299,34,9.2275,1.6074,0.1088,0.6077
6,172,0.348,11.9398,1.2074,27,0.3178,1.4056,0.1418,2.1456
6,180,1.1489,32.0334,10.8398,33,5.7029,1.5533,0.174,2.5211
6,169,0.4252,9.7508,0.5135,25,0.1214,1.553,0.1077,1.9337
6,205,0.9311,186.2826,0.9742,26,0.1964,1.5116,0.1452,10.541
6,172,0.5185,14.2929,0.8936,26,0.1964,1.3169,0.1655,0.9302
6,172,0.5345,16.4667,4.4827,31,2.1783,1.3668,0.1448,1.0892
6,185,0.6005,42.1871,0.7533,25,0.1214,1.3703,0.1742,4.3364
6,182,0.264,39.6196,3.7553,31,2.1783,1.469,0.098,4.4751
6,185,0.4459,60.1185,26.277,35,14.9304,1.5057,0.1839,5.05
6,190,0.881,56.9717,0.5283,26,0.1964,1.6126,0.1918,5.1684
6,185,0.5288,58.2337,4.135,30,1.3463,1.5539,0.1544,4.1322
6,184,0.7071,37.6595,0.9263,27,0.3178,1.4608,0.1707,3.3329
6,191,0.606,64.0961,0.7796,28,0.5142,1.4385,0.1885,5.4255
6,173,0.4549,23.3399,10.4558,35,14.9304,1.4328,0.1261,1.4522
6,185,0.5001,46.4999,15.7039,35,14.9304,1.5685,0.1597,2.6271
6,166,0.3398,7.2789,0.5414,26,0.1964,1.3677,0.1299,2.68
6,163,0.3834,5.0999,2.2727,31,2.1783,1.4784,0.1217,0.4565
6,189,0.6569,68.6003,5.0111,30,1.3463,1.5055,0.1746,5.2339
6,175,0.3955,17.614,0.4664,25,0.1214,1.5842,0.1481,2.3825
6,179,0.4914,29.742,8.2208,32,3.5246,1.506,0.1539,2.4682
6,192,0.8811,88.1983,30.4147,35,14.9304,1.4535,0.2265,7.2735
6,166,0.4584,8.1392,1.8685,30,1.3463,1.4699,0.1843,0.938
6,182,0.6019,43.5501,3.0501,29,0.832,1.5671,0.1683,4.1977
6,184,0.6833,54.5222,5.9906,31,2.1783,1.4631,0.1185,5.05
6,187,0.5698,77.4275,5.5513,32,3.5246,1.4939,0.1776,7.1551
6,176,0.4823,9.7021,0.4271,25,0.1214,1.4687,0.1624,2.1253
6,174,0.4459,30.0844,2.6451,30,1.3463,1.3402,0.117,3.3734
6,175,0.5219,36.2669,17.9759,34,9.2275,1.4583,0.1682,2.8389
6,185,0.7618,45.7806,1.7822,27,0.3178,1.4684,0.171,4.6994
6,175,0.4252,18.7203,8.4557,33,5.7029,1.6037,0.1197,1.5379
6,191,0.4313,90.9744,0.4583,26,0.1964,1.4308,0.1449,7.0164
6,183,0.5751,36.4266,5.8806,30,1.3463,1.4834,0.1924,2.733
6,192,1.1569,85.9422,29.6281,35,14.9304,1.3601,0.1299,5.4255
6,187,10.6466,59.4813,19.5207,35,14.9304,1.4506,0.1766,6.5147
1,32,0.2928,7.9976,9.5095,32,3.5246,1.324,0.0003,3.5246
6,187,11.4252,58.9258,21.2248,35,14.9304,1.5045,0.2039,8.746
6,191,17.2184,55.3842,10.7722,37,39.0882,1.3249,0.1776,5.5642
6,199,20.754,176.003,0.7892,27,0.3178,1.3635,0.1457,11.1814
6,197,25.6982,157.5083,9.2766,32,3.5246,1.3604,0.1534,11.7688
6,192,18.7333,69.8488,0.8238,28,0.5142,1.484,0.2583,6.9307
6,193,16.7494,87.011,0.7357,27,0.3178,1.4207,0.207,10.1779
6,191,18.3751,84.142,4.2682,31,2.1783,1.3464,0.194,7.6038
6,176,5.4311,17.5208,0.0771,27,0.3178,1.4656,0.2832,1.3992
6,181,0.4338,37.3449,3.2713,29,0.832,1.6191,0.1304,3.5573
6,177,0.2767,15.6222,0.7773,25,0.1214,1.3615,0.1057,1.6564
6,178,0.3969,26.7181,5.7993,31,2.1783,1.5306,0.1237,3.4918
6,183,1.0714,37.1191,2.6222,29,0.832,1.4738,0.1843,3.696
6,183,0.6912,52.2951,0.9978,27,0.3178,1.4701,0.2216,5.1684
6,167,0.3791,9.62,3.8516,31,2.1783,1.5746,0.1369,1.3135
6,176,0.5622,22.4983,1.2149,27,0.3178,1.4886,0.2019,2.786
6,168,0.3831,9.915,3.8271,31,2.1783,1.4421,0.1283,1.3135
6,173,0.5092,13.3934,1.3523,28,0.5142,1.423,0.1553,1.5504
6,187,0.696,51.6789,12.0591,32,3.5246,1.5378,0.1372,4.2834
6,177,0.5642,17.8243,0.7247,25,0.1214,1.6123,0.1852,2.1128
6,173,0.3483,19.2058,7.6317,32,3.5246,1.4616,0.1194,2.1253
6,183,0.4566,54.8859,6.3589,31,2.1783,1.5792,0.1358,4.2507
6,184,0.4905,48.5281,18.2238,35,14.9304,1.5776,0.1188,3.9936
6,171,0.5126,16.9003,6.2544,34,9.2275,1.4042,0.2096,1.301
6,169,0.3547,9.8218,1.9829,29,0.832,1.4926,0.1348,2.7985
6,181,0.783,47.7013,14.3479,33,5.7029,1.4572,0.2349,4.6012
6,179,0.7421,23.3735,0.6342,25,0.1214,1.4519,0.1674,3.9281
6,200,0.6779,121.9595,0.3512,25,0.1214,1.4119,0.1433,8.64
6,182,0.8145,25.6646,0.1315,25,0.1214,1.4169,0.171,4.059
6,174,0.5686,18.4274,1.2344,28,0.5142,1.6331,0.161,2.1456
6,170,0.5381,13.6986,3.585,31,2.1783,1.5246,0.1071,0.7463
6,176,0.4658,15.4558,0.2437,25,0.1214,1.475,0.1796,2.8919
6,168,0.4165,7.4071,0.6778,27,0.3178,1.6275,0.0966,2.0271
6,176,0.5178,16.5866,0.3541,25,0.1214,1.4885,0.1461,3.149
6,190,0.3841,76.8501,4.6915,30,1.3463,1.4022,0.1469,5.7559
6,184,0.7199,52.6828,15.7509,33,5.7029,1.3889,0.1641,3.7692
6,162,0.4269,5.2205,2.1367,31,2.1783,1.4669,0.1207,0.4237
6,172,0.3286,16.271,1.4908,28,0.5142,1.4031,0.1239,3.2877
6,184,0.5223,52.9353,8.8558,31,2.1783,1.3892,0.2117,3.7692
6,169,0.2445,9.9133,1.0389,27,0.3178,1.5634,0.0946,1.0766
6,171,0.4402,11.7855,0.5524,25,0.1214,1.3836,0.1542,1.1421
6,167,0.5278,5.3717,0.6071,27,0.3178,1.4403,0.1768,1.2606
6,191,0.2153,63.865,5.8083,30,1.3463,1.465,0.0802,5.3928
6,193,0.4006,98.9352,27.9191,34,9.2275,1.4187,0.132,6.013
6,183,0.474,33.623,2.1776,29,0.832,1.3886,0.1541,3.696
6,187,0.5421,70.9743,7.4742,31,2.1783,1.4082,0.1975,6.5879
6,166,0.3559,4.2377,0.2685,25,0.1214,1.6939,0.1205,1.2153
6,183,0.5043,57.6104,13.8059,35,14.9304,1.4513,0.1784,5.5642
6,176,0.7884,18.5714,2.7924,30,1.3463,1.4612,0.1816,2.1908
6,170,0.3643,8.0863,1.2587,27,0.3178,1.3463,0.146,1.3338
6,190,0.3735,149.971,8.8568,31,2.1783,1.537,0.1217,9.0561
6,184,0.5908,46.3651,2.0462,28,0.5142,1.4765,0.1696,5.3928
6,180,0.6086,28.39,0.3062,25,0.1214,1.4146,0.144,1.848
6,175,0.6113,23.5829,11.5915,34,9.2275,1.5342,0.1513,2.2842
6,189,0.771,56.4835,8.4972,31,2.1783,1.4742,0.2004,4.3364
6,182,0.7901,42.9356,17.6348,34,9.2275,1.5455,0.1982,3.7162
6,173,0.3142,13.8234,0.7607,26,0.1964,1.5529,0.0908,2.1378
6,173,0.4768,18.9527,8.7953,35,14.9304,1.4395,0.1643,1.2481
6,184,0.7952,39.958,6.0235,31,2.1783,1.4389,0.1681,4.0263
6,176,0.6663,20.8605,1.9328,28,0.5142,1.453,0.1615,2.3045
6,194,0.4245,71.2245,0.4625,26,0.1964,1.5597,0.1284,6.376
6,181,0.5331,48.4038,1.326,28,0.5142,1.5634,0.1371,4.8786
6,187,12.5498,45.263,5.199,32,3.5246,1.5128,0.3216,5.8416
6,186,8.3462,112.9902,56.4928,37,39.0882,1.5116,0.188,10.9898
6,198,21.4239,128.6995,0.8318,28,0.5142,1.4063,0.2027,12.8907
6,194,16.8326,122.7812,29.1489,35,14.9304,1.4035,0.2361,12.1319
6,193,18.7126,70.9681,0.761,28,0.5142,1.4782,0.1563,9.2804
6,194,17.1671,61.5037,0.6383,31,2.1783,1.4859,0.2006,6.6004
6,189,10.7724,93.4387,11.2624,33,5.7029,1.3835,0.2383,9.109
6,194,19.4023,115.6088,16.7773,34,9.2275,1.4282,0.2028,10.594
6,189,14.7397,105.7523,10.9403,32,3.5246,1.3887,0.1931,10.7326
6,191,13.0285,53.2314,0.3376,28,0.5142,1.4844,0.1763,6.2373
6,192,17.9584,95.0753,31.3324,36,24.1578,1.4457,0.2696,9.5905
6,192,17.0518,85.4881,4.6189,31,2.1783,1.4537,0.1474,10.4553
6,194,19.8629,113.8527,5.227,31,2.1783,1.3553,0.2036,9.5905
6,191,15.4486,57.8815,0.7248,28,0.5142,1.3901,0.2067,8.5014
6,194,17.7602,81.944,2.1487,29,0.832,1.4556,0.1766,6.9635
6,190,11.0255,65.2382,0.7943,28,0.5142,1.2593,0.1778,9.7619
6,185,11.5107,58.1285,15.4832,34,9.2275,1.3739,0.2049,6.0987
6,186,15.0042,52.6253,8.0221,35,14.9304,1.4061,0.2778,4.7524
6,201,22.8733,124.7024,2.9586,32,3.5246,1.3388,0.1973,12.0789
6,185,13.2078,58.4537,27.8271,37,39.0882,1.4885,0.1306,8.0199
6,181,7.3848,26.0708,0.7769,30,1.3463,1.5478,0.1512,5.0625
6,184,11.4823,33.1232,12.3307,37,39.0882,1.4032,0.1491,5.3398
6,190,8.74,54.425,0.4445,27,0.3178,1.6105,0.2509,7.0694
6,205,32.5601,244.9018,1.033,27,0.3178,1.3997,0.2703,19.3197
6,190,16.4728,79.1595,1.9712,29,0.832,1.4559,0.164,10.0922
6,191,18.182,65.3846,0.7763,28,0.5142,1.4288,0.2494,7.2938
6,191,16.6816,69.4006,1.6124,29,0.832,1.3689,0.2424,9.5578
6,189,14.0316,77.2624,1.5495,29,0.832,1.5216,0.3044,8.9174
6,198,28.9242,131.627,2.3818,29,0.832,1.4882,0.158,9.6762
6,193,22.129,87.567,0.313,29,0.832,1.5431,0.1758,5.4255
6,194,20.3354,139.8898,34.688,36,24.1578,1.5115,0.153,10.125
6,191,13.3515,68.6476,0.1814,27,0.3178,1.4609,0.1913,7.6366
6,185,14.1273,44.8644,3.5535,33,5.7029,1.4375,0.1515,4.7524
6,210,41.9415,277.6153,1.299,27,0.3178,1.4216,0.1376,18.9567
6,190,18.414,122.4887,22.1162,34,9.2275,1.4188,0.1612,11.7361
6,183,7.3253,28.484,3.2299,31,2.1783,1.3852,0.1531,7.3265
6,180,11.3616,102.9727,41.8995,36,24.1578,1.5053,0.1737,9.215
6,198,21.7119,172.8188,26.2629,35,14.9304,1.4384,0.1313,13.4454
6,192,21.8967,83.7245,3.3209,31,2.1783,1.4825,0.1266,7.3795
6,185,11.064,48.8779,9.4353,33,5.7029,1.5841,0.1844,4.6137
6,188,17.4196,69.9907,1.2907,30,1.3463,1.3578,0.1439,6.0659
6,201,32.5575,216.1581,3.8971,30,1.3463,1.4138,0.1507,17.333
6,184,10.8243,38.1203,0.8515,32,3.5246,1.3736,0.1422,3.2145
6,188,13.6233,91.5881,8.138,32,3.5246,1.4498,0.1422,11.0755
6,203,35.5422,265.1095,61.4058,37,39.0882,1.4033,0.2159,18.0591
6,184,12.1433,46.3911,2.8821,30,1.3463,1.3844,0.1734,8.5216
6,186,9.9376,61.4687,1.4482,29,0.832,1.5391,0.1544,9.5048
6,188,12.6895,49.7679,0.0769,27,0.3178,1.5264,0.276,3.4389
6,189,11.2341,99.6828,18.2856,35,14.9304,1.5282,0.2214,10.7654
6,180,8.3324,20.5836,1.428,33,5.7029,1.4202,0.2059,3.3329
6,194,16.3441,76.8992,14.1159,35,14.9304,1.4775,0.1744,7.0164
6,193,12.8971,121.5953,39.2776,36,24.1578,1.4188,0.1672,10.9898
6,191,18.1598,92.2638,12.6114,33,5.7029,1.4296,0.1864,6.9635
6,200,24.3844,143.6488,3.9707,30,1.3463,1.3574,0.2697,12.8907
6,180,6.414,23.7198,0.4785,27,0.3178,1.449,0.17,7.4324
6,197,25.0488,149.9205,24.149,35,14.9304,1.5336,0.2351,11.7688
6,198,28.1713,187.6633,6.7026,31,2.1783,1.4756,0.2097,13.0824
6,193,15.7681,60.22,2.0712,30,1.3463,1.5491,0.2745,8.64
6,201,30.6474,145.8202,8.4468,33,5.7029,1.5351,0.231,11.9402
6,188,9.2792,47.6871,3.2318,33,5.7029,1.499,0.1808,4.112
6,178,0.5915,27.8896,1.4486,26,0.1964,1.3844,0.1197,2.4027
6,175,0.5642,15.4435,3.7381,32,3.5246,1.5672,0.1775,3.1943
6,183,0.4706,66.6402,14.8472,33,5.7029,1.4595,0.1128,5.6297
6,179,0.4062,37.7987,20.6692,35,14.9304,1.5554,0.1649,3.7162
6,170,0.4129,9.0316,1.0085,29,0.832,1.515,0.1597,1.5052
6,178,0.5736,36.4866,1.8544,28,0.5142,1.4834,0.1403,3.5775
6,173,0.6919,30.1967,0.4884,26,0.1964,1.4198,0.2179,3.2877
6,185,0.9166,35.5478,4.1932,32,3.5246,1.4224,0.2701,3.4918
6,185,0.5914,61.6553,0.3649,26,0.1964,1.5074,0.213,6.1314
6,179,0.6886,27.4945,0.3608,25,0.1214,1.4521,0.1697,1.8682
6,185,0.5365,55.1315,10.6995,32,3.5246,1.5211,0.1416,5.2666
6,180,0.2137,39.9108,1.2219,27,0.3178,1.4252,0.0862,4.528
6,183,0.4695,41.3223,4.5718,30,1.3463,1.4794,0.1065,4.8381
6,193,0.5626,81.612,7.7139,31,2.1783,1.4396,0.1267,7.1551
6,182,0.3765,35.4891,7.7162,31,2.1783,1.4985,0.1346,2.9371
6,176,0.5367,22.8443,9.3578,33,5.7029,1.4776,0.1486,3.2145
6,172,0.363,10.6217,0.6499,25,0.1214,1.4753,0.1253,3.0633
6,192,0.7212,70.1181,0.1913,25,0.1214,1.4129,0.1813,4.9768
6,185,0.4972,54.8592,19.1121,34,9.2275,1.4709,0.1412,3.7817
6,176,0.5222,26.2197,0.7228,27,0.3178,1.5425,0.1549,3.7692
6,196,0.5201,102.1013,3.0585,28,0.5142,1.3663,0.1844,6.8777
6,175,0.3087,30.1258,8.7109,32,3.5246,1.5061,0.1094,3.7037
6,194,0.4138,81.3991,1.8029,29,0.832,1.6141,0.1596,5.9273
6,195,0.5607,80.616,1.2904,27,0.3178,1.5635,0.2011,7.5509
6,185,0.363,45.2353,5.9238,31,2.1783,1.5001,0.1079,4.3691
6,196,0.4592,104.3788,20.9907,34,9.2275,1.4536,0.1091,7.0164
6,179,0.5673,28.3627,7.559,33,5.7029,1.5703,0.1646,2.5741
6,162,0.3816,4.1379,1.835,31,2.1783,1.6276,0.1205,0.3833
6,184,0.4506,41.8542,13.7595,35,14.9304,1.4746,0.1342,2.264
6,172,0.4683,14.8515,2.8766,31,2.1783,1.5724,0.1512,1.3135
6,171,0.4485,20.3152,7.5488,33,5.7029,1.5007,0.1312,2.4104
6,187,0.5027,34.4587,6.2282,32,3.5246,1.4259,0.1234,5.7356
6,182,0.618,33.447,13.4449,35,14.9304,1.4502,0.15,2.211
6,180,0.4931,42.4847,18.2346,34,9.2275,1.4153,0.1475,2.9246
6,192,0.4647,80.5536,5.4666,31,2.1783,1.4421,0.1667,7.261
6,185,0.6074,29.0512,0.907,25,0.1214,1.4845,0.1833,3.0229
6,181,0.7914,41.1066,15.8012,35,14.9304,1.3375,0.1931,3.3204
6,181,0.3468,29.8647,7.18,33,5.7029,1.5527,0.1334,2.5741
6,181,0.3758,20.4018,4.1463,31,2.1783,1.5161,0.1098,3.3859
6,196,0.3624,60.8194,0.9506,25,0.1214,1.6301,0.1016,5.7029
6,173,0.4305,11.8437,1.3299,27,0.3178,1.4985,0.1048,1.1219
6,181,0.5982,25.9484,0.3833,26,0.1964,1.5836,0.178,1.9337
6,176,0.3015,25.1309,6.1316,31,2.1783,1.4812,0.0819,3.7567
6,186,0.7452,41.0548,13.0076,33,5.7029,1.7304,0.1274,4.7524
6,180,0.5355,31.5969,11.7366,34,9.2275,1.4902,0.1839,2.6473
6,167,0.3889,7.3137,2.9069,31,2.1783,1.4981,0.1317,1.2606
6,187,0.4428,40.442,5.4975,30,1.3463,1.5592,0.1666,4.8583
6,191,0.4369,67.6333,8.9694,32,3.5246,1.4657,0.0951,4.3036
6,182,0.4929,31.9389,6.8834,31,2.1783,1.5713,0.1438,4.1322
6,170,0.4785,11.0679,0.3121,25,0.1214,1.5719,0.1762,1.0564
6,185,0.4749,44.1162,0.7564,26,0.1964,1.4959,0.1332,3.6103
6,180,0.4506,37.3914,0.5144,25,0.1214,1.4021,0.1331,2.7782
6,189,0.3791,68.0468,1.5658,26,0.1964,1.3626,0.0869,4.6465
6,171,2.9802,10.1287,9.3684,37,39.0882,1.3,0.1291,0.832
6,186,7.1039,53.4338,4.0636,33,5.7029,1.2812,0.1251,6.4088
6,191,16.6243,68.3095,0.7762,27,0.3178,1.2563,0.3435,5.4255
6,191,17.0649,68.0306,3.7012,35,14.9304,1.2678,0.1686,5.0298
6,204,22.6308,250.8239,2.5562,29,0.832,1.2292,0.2335,18.5936
6,205,39.1822,210.1651,11.3417,35,14.9304,1.2678,0.2589,12.442
6,193,23.3317,101.017,3.4762,31,2.1783,1.3535,0.2037,8.2442
6,186,9.6912,40.8245,1.3785,33,5.7029,1.3188,0.1322,2.9901
6,203,42.0593,281.4138,34.0816,35,14.9304,1.2792,0.1348,15.2077
6,197,25.7302,103.2415,4.8119,34,9.2275,1.3198,0.3583,8.5014
6,184,9.4011,48.294,9.7088,33,5.7029,1.2958,0.1699,8.5014
6,182,8.324,25.9883,0.2009,29,0.832,1.3053,0.2585,3.3859
6,182,12.1078,28.0555,0.6699,28,0.5142,1.2521,0.1556,5.2012
6,195,21.2947,116.925,30.2079,36,24.1578,1.3616,0.1699,8.7787
6,208,49.77,257.3248,1.1499,28,0.5142,1.2157,0.1536,16.1052
6,190,23.479,102.4,16.1119,34,9.2275,1.2676,0.2184,10.8713
6,204,33.7135,237.8953,45.3333,36,24.1578,1.3625,0.1473,16.3296
6,182,8.4561,24.1606,0.5248,31,2.1783,1.3103,0.3561,3.4389
6,188,14.3685,69.379,15.6314,35,14.9304,1.2872,0.2444,5.3726
6,191,11.4192,56.5213,0.2672,27,0.3178,1.3251,0.2408,8.0199
6,188,12.4112,65.1379,2.5347,30,1.3463,1.2654,0.1725,9.5905
6,184,10.1388,32.7536,0.9585,32,3.5246,1.349,0.2096,4.0793
6,198,33.1241,138.4795,5.1344,31,2.1783,1.3609,0.1818,8.64
6,190,18.3162,84.6199,16.9926,34,9.2275,1.3169,0.2604,9.9536
6,206,37.3447,278.2983,1.1185,28,0.5142,1.2334,0.1773,19.4054
6,191,24.2978,83.0351,6.3354,33,5.7029,1.225,0.1515,6.429
6,194,25.8136,123.6618,0.6993,27,0.3178,1.2209,0.1129,10.125
6,210,51.0387,374.2843,0.8256,27,0.3178,1.2292,0.1241,23.346
6,190,17.0706,68.283,4.7311,32,3.5246,1.2542,0.1887,4.6667
6,199,30.1665,184.2464,6.8653,32,3.5246,1.2559,0.1886,12.389
6,188,20.3691,77.7618,4.9506,31,2.1783,1.2833,0.3532,7.7425
6,199,43.6807,180.2804,1.4963,29,0.832,1.2001,0.1175,11.8016
6,202,30.859,148.8651,0.6537,27,0.3178,1.2334,0.1648,12.3033
6,192,23.0157,83.2589,5.9231,36,24.1578,1.2669,0.259,5.4255
6,177,6.7744,16.0922,9.3319,37,39.0882,1.2543,0.2635,3.0758
6,180,10.7842,22.859,0.4617,30,1.3463,1.2324,0.2,4.944
6,208,50.5372,319.9579,48.7148,36,24.1578,1.2542,0.2524,19.181
6,192,21.4237,74.3372,0.2394,28,0.5142,1.2897,0.2054,5.6499
6,187,12.7298,67.3604,3.0723,30,1.3463,1.2406,0.256,9.6965
6,189,17.2076,86.6749,18.6322,36,24.1578,1.274,0.2144,6.0659
6,187,11.431,42.2706,0.9539,32,3.5246,1.2282,0.132,3.9406
6,190,14.6811,68.2658,4.2568,31,2.1783,1.248,0.3036,9.1947
6,196,27.8105,118.9631,0.8007,27,0.3178,1.2,0.1598,7.9139
6,194,24.3283,175.8413,56.2459,37,39.0882,1.3449,0.2401,13.4454
6,188,16.3137,50.6983,0.5062,27,0.3178,1.3599,0.2059,6.1189
6,200,29.462,155.9065,1.6534,29,0.832,1.2407,0.1645,13.3924
6,191,17.6526,79.3935,15.8734,36,24.1578,1.2855,0.2597,6.0659
6,204,38.4227,200.3627,21.364,36,24.1578,1.2752,0.1435,11.1284
6,209,53.4561,322.2624,39.8557,36,24.1578,1.2543,0.1742,18.0062
6,199,27.8606,167.6595,28.3667,35,14.9304,1.2084,0.1464,13.4781
6,189,14.2398,55.9501,1.1165,28,0.5142,1.2531,0.3035,5.0625
6,192,21.4437,87.5656,1.6145,29,0.832,1.2823,0.1852,6.4617
6,181,7.2369,25.3467,5.7916,36,24.1578,1.2542,0.1455,2.5414
6,195,24.6621,123.1771,24.7646,35,14.9304,1.2552,0.1438,11.1814
6,195,18.4666,109.3302,1.2722,30,1.3463,1.2427,0.1644,11.8545
6,191,22.2997,82.251,7.3405,33,5.7029,1.2904,0.1427,6.1516
6,201,44.5065,305.4176,42.0825,37,39.0882,1.2543,0.1599,16.3826
6,172,3.6522,11.258,0.8506,32,3.5246,1.3637,0.1506,0.9707
6,186,14.5062,42.9137,0.6291,31,2.1783,1.3126,0.2533,4.4221
6,187,15.7106,50.1203,1.5232,30,1.3463,1.2783,0.2135,4.7524
6,199,21.5299,239.6894,66.3569,37,39.0882,1.4586,0.1335,15.5707
6,189,15.7015,62.4926,0.3257,30,1.3463,1.4761,0.1811,4.2507
6,207,38.6041,213.1322,9.7645,32,3.5246,1.4643,0.1442,14.5673
6,170,2.3505,9.0904,5.8258,36,24.1578,1.457,0.2067,0.7261
6,182,11.1062,34.2466,13.7041,36,24.1578,1.6231,0.1921,7.5509
6,195,12.6326,93.6235,1.2836,30,1.3463,1.4478,0.2554,12.1646
6,200,28.0915,157.8361,1.2305,28,0.5142,1.398,0.2327,10.6267
6,189,11.0887,44.1049,1.4134,33,5.7029,1.5525,0.1638,4.3036
6,196,14.1844,161.9174,60.3542,37,39.0882,1.432,0.1494,15.3464
6,182,9.1833,29.1134,2.3169,34,9.2275,1.5339,0.1638,2.9901
6,204,33.2347,192.7761,12.0691,33,5.7029,1.54,0.1795,15.3791
6,198,21.9168,134.4852,6.8887,32,3.5246,1.5396,0.296,10.4553
6,195,19.0238,155.9292,0.9962,27,0.3178,1.3266,0.2614,10.6797
6,186,7.6355,31.0288,0.1571,27,0.3178,1.5169,0.1958,7.8812
6,204,28.5599,207.6065,4.204,31,2.1783,1.3772,0.2187,16.8313
6,193,19.8623,73.038,0.394,27,0.3178,1.567,0.3821,5.4785
6,200,24.6554,145.9483,1.373,29,0.832,1.2719,0.192,13.5311
6,191,12.6549,66.9061,0.2259,27,0.3178,1.3198,0.1364,4.7524
